Binary value;Hour;Month;Day;Hour of day
0;5170;8;4;10
0;5171;8;4;11
0;5172;8;4;12
0;5173;8;4;13
0;5174;8;4;14
0;5175;8;4;15
0;5176;8;4;16
0;5177;8;4;17
0;5178;8;4;18
0;5179;8;4;19
0;5180;8;4;20
0;5181;8;4;21
0;5182;8;4;22
0;5183;8;4;23
0;5184;8;4;24
0;5185;8;5;1
0;5186;8;5;2
0;5187;8;5;3
0;5188;8;5;4
0;5189;8;5;5
0;5190;8;5;6
0;5191;8;5;7
0;5192;8;5;8
0;5193;8;5;9
0;5194;8;5;10
0;5195;8;5;11
0;5196;8;5;12
0;5197;8;5;13
0;5198;8;5;14
0;5199;8;5;15
0;5200;8;5;16
0;5201;8;5;17
0;5202;8;5;18
0;5203;8;5;19
0;5204;8;5;20
0;5205;8;5;21
0;5206;8;5;22
0;5207;8;5;23
0;5208;8;5;24
0;5209;8;6;1
0;5210;8;6;2
0;5211;8;6;3
0;5212;8;6;4
0;5213;8;6;5
0;5214;8;6;6
0;5215;8;6;7
0;5216;8;6;8
0;5217;8;6;9
0;5218;8;6;10
0;5219;8;6;11
0;5220;8;6;12
0;5221;8;6;13
0;5222;8;6;14
0;5223;8;6;15
0;5224;8;6;16
0;5225;8;6;17
0;5226;8;6;18
0;5227;8;6;19
0;5228;8;6;20
0;5229;8;6;21
0;5230;8;6;22
0;5231;8;6;23
0;5232;8;6;24
0;5233;8;7;1
0;5234;8;7;2
0;5235;8;7;3
0;5236;8;7;4
0;5237;8;7;5
0;5238;8;7;6
0;5239;8;7;7
0;5240;8;7;8
0;5241;8;7;9
0;5242;8;7;10
0;5243;8;7;11
0;5244;8;7;12
0;5245;8;7;13
0;5246;8;7;14
0;5247;8;7;15
0;5248;8;7;16
0;5249;8;7;17
0;5250;8;7;18
0;5251;8;7;19
0;5252;8;7;20
0;5253;8;7;21
0;5254;8;7;22
0;5255;8;7;23
0;5256;8;7;24
0;5257;8;8;1
0;5258;8;8;2
0;5259;8;8;3
0;5260;8;8;4
0;5261;8;8;5
0;5262;8;8;6
0;5263;8;8;7
0;5264;8;8;8
0;5265;8;8;9
0;5266;8;8;10
0;5267;8;8;11
0;5268;8;8;12
0;5269;8;8;13
0;5270;8;8;14
0;5271;8;8;15
0;5272;8;8;16
0;5273;8;8;17
0;5274;8;8;18
0;5275;8;8;19
0;5276;8;8;20
0;5277;8;8;21
0;5278;8;8;22
0;5279;8;8;23
0;5280;8;8;24
0;5281;8;9;1
0;5282;8;9;2
0;5283;8;9;3
0;5284;8;9;4
0;5285;8;9;5
0;5286;8;9;6
0;5287;8;9;7
0;5288;8;9;8
0;5289;8;9;9
0;5290;8;9;10
0;5291;8;9;11
0;5292;8;9;12
0;5293;8;9;13
0;5294;8;9;14
0;5295;8;9;15
0;5296;8;9;16
0;5297;8;9;17
0;5298;8;9;18
0;5299;8;9;19
0;5300;8;9;20
0;5301;8;9;21
0;5302;8;9;22
0;5303;8;9;23
0;5304;8;9;24
0;5305;8;10;1
0;5306;8;10;2
0;5307;8;10;3
0;5308;8;10;4
0;5309;8;10;5
0;5310;8;10;6
0;5311;8;10;7
0;5312;8;10;8
0;5313;8;10;9
0;5314;8;10;10
0;5315;8;10;11
0;5316;8;10;12
0;5317;8;10;13
0;5318;8;10;14
0;5319;8;10;15
0;5320;8;10;16
0;5321;8;10;17
0;5322;8;10;18
0;5323;8;10;19
0;5324;8;10;20
0;5325;8;10;21
0;5326;8;10;22
0;5327;8;10;23
0;5328;8;10;24
0;5329;8;11;1
0;5330;8;11;2
0;5331;8;11;3
0;5332;8;11;4
0;5333;8;11;5
0;5334;8;11;6
0;5335;8;11;7
0;5336;8;11;8
0;5337;8;11;9
0;5338;8;11;10
0;5339;8;11;11
0;5340;8;11;12
0;5341;8;11;13
0;5342;8;11;14
0;5343;8;11;15
0;5344;8;11;16
0;5345;8;11;17
0;5346;8;11;18
0;5347;8;11;19
0;5348;8;11;20
0;5349;8;11;21
0;5350;8;11;22
0;5351;8;11;23
0;5352;8;11;24
0;5353;8;12;1
0;5354;8;12;2
0;5355;8;12;3
0;5356;8;12;4
0;5357;8;12;5
0;5358;8;12;6
0;5359;8;12;7
0;5360;8;12;8
0;5361;8;12;9
0;5362;8;12;10
0;5363;8;12;11
0;5364;8;12;12
0;5365;8;12;13
0;5366;8;12;14
0;5367;8;12;15
0;5368;8;12;16
0;5369;8;12;17
0;5370;8;12;18
0;5371;8;12;19
0;5372;8;12;20
0;5373;8;12;21
0;5374;8;12;22
0;5375;8;12;23
0;5376;8;12;24
0;5377;8;13;1
0;5378;8;13;2
0;5379;8;13;3
0;5380;8;13;4
0;5381;8;13;5
0;5382;8;13;6
0;5383;8;13;7
0;5384;8;13;8
0;5385;8;13;9
0;5386;8;13;10
0;5387;8;13;11
0;5388;8;13;12
0;5389;8;13;13
0;5390;8;13;14
0;5391;8;13;15
0;5392;8;13;16
0;5393;8;13;17
0;5394;8;13;18
0;5395;8;13;19
0;5396;8;13;20
0;5397;8;13;21
0;5398;8;13;22
0;5399;8;13;23
0;5400;8;13;24
0;5401;8;14;1
0;5402;8;14;2
0;5403;8;14;3
0;5404;8;14;4
0;5405;8;14;5
0;5406;8;14;6
0;5407;8;14;7
0;5408;8;14;8
0;5409;8;14;9
0;5410;8;14;10
0;5411;8;14;11
0;5412;8;14;12
0;5413;8;14;13
0;5414;8;14;14
0;5415;8;14;15
0;5416;8;14;16
0;5417;8;14;17
0;5418;8;14;18
0;5419;8;14;19
0;5420;8;14;20
0;5421;8;14;21
0;5422;8;14;22
0;5423;8;14;23
0;5424;8;14;24
0;5425;8;15;1
0;5426;8;15;2
0;5427;8;15;3
0;5428;8;15;4
0;5429;8;15;5
0;5430;8;15;6
0;5431;8;15;7
0;5432;8;15;8
0;5433;8;15;9
0;5434;8;15;10
0;5435;8;15;11
0;5436;8;15;12
0;5437;8;15;13
0;5438;8;15;14
0;5439;8;15;15
0;5440;8;15;16
0;5441;8;15;17
0;5442;8;15;18
0;5443;8;15;19
0;5444;8;15;20
0;5445;8;15;21
0;5446;8;15;22
0;5447;8;15;23
0;5448;8;15;24
0;5449;8;16;1
0;5450;8;16;2
0;5451;8;16;3
0;5452;8;16;4
0;5453;8;16;5
0;5454;8;16;6
0;5455;8;16;7
0;5456;8;16;8
0;5457;8;16;9
0;5458;8;16;10
0;5459;8;16;11
0;5460;8;16;12
0;5461;8;16;13
0;5462;8;16;14
0;5463;8;16;15
0;5464;8;16;16
0;5465;8;16;17
0;5466;8;16;18
0;5467;8;16;19
0;5468;8;16;20
0;5469;8;16;21
0;5470;8;16;22
0;5471;8;16;23
0;5472;8;16;24
0;5473;8;17;1
0;5474;8;17;2
0;5475;8;17;3
0;5476;8;17;4
0;5477;8;17;5
0;5478;8;17;6
0;5479;8;17;7
0;5480;8;17;8
0;5481;8;17;9
0;5482;8;17;10
0;5483;8;17;11
0;5484;8;17;12
0;5485;8;17;13
0;5486;8;17;14
0;5487;8;17;15
0;5488;8;17;16
0;5489;8;17;17
0;5490;8;17;18
0;5491;8;17;19
0;5492;8;17;20
0;5493;8;17;21
0;5494;8;17;22
0;5495;8;17;23
0;5496;8;17;24
0;5497;8;18;1
0;5498;8;18;2
0;5499;8;18;3
0;5500;8;18;4
0;5501;8;18;5
0;5502;8;18;6
0;5503;8;18;7
0;5504;8;18;8
0;5505;8;18;9
0;5506;8;18;10
0;5507;8;18;11
0;5508;8;18;12
0;5509;8;18;13
0;5510;8;18;14
0;5511;8;18;15
0;5512;8;18;16
0;5513;8;18;17
0;5514;8;18;18
0;5515;8;18;19
0;5516;8;18;20
0;5517;8;18;21
0;5518;8;18;22
0;5519;8;18;23
0;5520;8;18;24
0;5521;8;19;1
0;5522;8;19;2
0;5523;8;19;3
0;5524;8;19;4
0;5525;8;19;5
0;5526;8;19;6
0;5527;8;19;7
0;5528;8;19;8
0;5529;8;19;9
0;5530;8;19;10
0;5531;8;19;11
0;5532;8;19;12
0;5533;8;19;13
0;5534;8;19;14
0;5535;8;19;15
0;5536;8;19;16
0;5537;8;19;17
0;5538;8;19;18
0;5539;8;19;19
0;5540;8;19;20
0;5541;8;19;21
0;5542;8;19;22
0;5543;8;19;23
0;5544;8;19;24
0;5545;8;20;1
0;5546;8;20;2
0;5547;8;20;3
0;5548;8;20;4
0;5549;8;20;5
0;5550;8;20;6
0;5551;8;20;7
0;5552;8;20;8
0;5553;8;20;9
0;5554;8;20;10
0;5555;8;20;11
0;5556;8;20;12
0;5557;8;20;13
0;5558;8;20;14
0;5559;8;20;15
0;5560;8;20;16
0;5561;8;20;17
0;5562;8;20;18
0;5563;8;20;19
0;5564;8;20;20
0;5565;8;20;21
0;5566;8;20;22
0;5567;8;20;23
0;5568;8;20;24
0;5569;8;21;1
0;5570;8;21;2
0;5571;8;21;3
0;5572;8;21;4
0;5573;8;21;5
0;5574;8;21;6
0;5575;8;21;7
0;5576;8;21;8
0;5577;8;21;9
0;5578;8;21;10
0;5579;8;21;11
0;5580;8;21;12
0;5581;8;21;13
0;5582;8;21;14
0;5583;8;21;15
0;5584;8;21;16
0;5585;8;21;17
0;5586;8;21;18
0;5587;8;21;19
0;5588;8;21;20
0;5589;8;21;21
0;5590;8;21;22
0;5591;8;21;23
0;5592;8;21;24
0;5593;8;22;1
0;5594;8;22;2
0;5595;8;22;3
0;5596;8;22;4
0;5597;8;22;5
0;5598;8;22;6
0;5599;8;22;7
0;5600;8;22;8
0;5601;8;22;9
0;5602;8;22;10
0;5603;8;22;11
0;5604;8;22;12
0;5605;8;22;13
0;5606;8;22;14
0;5607;8;22;15
0;5608;8;22;16
0;5609;8;22;17
0;5610;8;22;18
0;5611;8;22;19
0;5612;8;22;20
0;5613;8;22;21
0;5614;8;22;22
0;5615;8;22;23
0;5616;8;22;24
0;5617;8;23;1
0;5618;8;23;2
0;5619;8;23;3
0;5620;8;23;4
0;5621;8;23;5
0;5622;8;23;6
0;5623;8;23;7
0;5624;8;23;8
0;5625;8;23;9
0;5626;8;23;10
0;5627;8;23;11
0;5628;8;23;12
0;5629;8;23;13
0;5630;8;23;14
0;5631;8;23;15
0;5632;8;23;16
0;5633;8;23;17
0;5634;8;23;18
0;5635;8;23;19
0;5636;8;23;20
0;5637;8;23;21
0;5638;8;23;22
0;5639;8;23;23
0;5640;8;23;24
0;5641;8;24;1
0;5642;8;24;2
0;5643;8;24;3
0;5644;8;24;4
0;5645;8;24;5
0;5646;8;24;6
0;5647;8;24;7
0;5648;8;24;8
0;5649;8;24;9
0;5650;8;24;10
0;5651;8;24;11
0;5652;8;24;12
0;5653;8;24;13
0;5654;8;24;14
0;5655;8;24;15
0;5656;8;24;16
0;5657;8;24;17
0;5658;8;24;18
0;5659;8;24;19
0;5660;8;24;20
0;5661;8;24;21
0;5662;8;24;22
0;5663;8;24;23
0;5664;8;24;24
0;5665;8;25;1
0;5666;8;25;2
0;5667;8;25;3
0;5668;8;25;4
0;5669;8;25;5
0;5670;8;25;6
0;5671;8;25;7
0;5672;8;25;8
0;5673;8;25;9
0;5674;8;25;10
0;5675;8;25;11
0;5676;8;25;12
0;5677;8;25;13
0;5678;8;25;14
0;5679;8;25;15
0;5680;8;25;16
0;5681;8;25;17
0;5682;8;25;18
0;5683;8;25;19
0;5684;8;25;20
0;5685;8;25;21
0;5686;8;25;22
0;5687;8;25;23
0;5688;8;25;24
0;5689;8;26;1
0;5690;8;26;2
0;5691;8;26;3
0;5692;8;26;4
0;5693;8;26;5
0;5694;8;26;6
0;5695;8;26;7
0;5696;8;26;8
0;5697;8;26;9
0;5698;8;26;10
0;5699;8;26;11
0;5700;8;26;12
0;5701;8;26;13
0;5702;8;26;14
0;5703;8;26;15
0;5704;8;26;16
0;5705;8;26;17
0;5706;8;26;18
0;5707;8;26;19
0;5708;8;26;20
0;5709;8;26;21
0;5710;8;26;22
0;5711;8;26;23
0;5712;8;26;24
0;5713;8;27;1
0;5714;8;27;2
0;5715;8;27;3
0;5716;8;27;4
0;5717;8;27;5
0;5718;8;27;6
0;5719;8;27;7
0;5720;8;27;8
0;5721;8;27;9
0;5722;8;27;10
0;5723;8;27;11
0;5724;8;27;12
0;5725;8;27;13
0;5726;8;27;14
0;5727;8;27;15
0;5728;8;27;16
0;5729;8;27;17
0;5730;8;27;18
0;5731;8;27;19
0;5732;8;27;20
0;5733;8;27;21
0;5734;8;27;22
0;5735;8;27;23
0;5736;8;27;24
0;5737;8;28;1
0;5738;8;28;2
0;5739;8;28;3
0;5740;8;28;4
0;5741;8;28;5
0;5742;8;28;6
0;5743;8;28;7
0;5744;8;28;8
0;5745;8;28;9
0;5746;8;28;10
0;5747;8;28;11
0;5748;8;28;12
0;5749;8;28;13
0;5750;8;28;14
0;5751;8;28;15
0;5752;8;28;16
0;5753;8;28;17
0;5754;8;28;18
0;5755;8;28;19
0;5756;8;28;20
0;5757;8;28;21
0;5758;8;28;22
0;5759;8;28;23
0;5760;8;28;24
0;5761;8;29;1
0;5762;8;29;2
0;5763;8;29;3
0;5764;8;29;4
0;5765;8;29;5
0;5766;8;29;6
0;5767;8;29;7
0;5768;8;29;8
0;5769;8;29;9
0;5770;8;29;10
0;5771;8;29;11
0;5772;8;29;12
0;5773;8;29;13
0;5774;8;29;14
0;5775;8;29;15
0;5776;8;29;16
0;5777;8;29;17
0;5778;8;29;18
0;5779;8;29;19
0;5780;8;29;20
0;5781;8;29;21
0;5782;8;29;22
0;5783;8;29;23
0;5784;8;29;24
0;5785;8;30;1
0;5786;8;30;2
0;5787;8;30;3
0;5788;8;30;4
0;5789;8;30;5
0;5790;8;30;6
0;5791;8;30;7
0;5792;8;30;8
0;5793;8;30;9
0;5794;8;30;10
0;5795;8;30;11
0;5796;8;30;12
0;5797;8;30;13
0;5798;8;30;14
0;5799;8;30;15
0;5800;8;30;16
0;5801;8;30;17
0;5802;8;30;18
0;5803;8;30;19
0;5804;8;30;20
0;5805;8;30;21
0;5806;8;30;22
0;5807;8;30;23
0;5808;8;30;24
0;5809;8;31;1
0;5810;8;31;2
0;5811;8;31;3
0;5812;8;31;4
0;5813;8;31;5
0;5814;8;31;6
0;5815;8;31;7
0;5816;8;31;8
0;5817;8;31;9
0;5818;8;31;10
0;5819;8;31;11
0;5820;8;31;12
0;5821;8;31;13
0;5822;8;31;14
0;5823;8;31;15
0;5824;8;31;16
0;5825;8;31;17
0;5826;8;31;18
0;5827;8;31;19
0;5828;8;31;20
0;5829;8;31;21
0;5830;8;31;22
0;5831;8;31;23
0;5832;8;31;24
0;5833;9;1;1
0;5834;9;1;2
0;5835;9;1;3
0;5836;9;1;4
0;5837;9;1;5
0;5838;9;1;6
0;5839;9;1;7
0;5840;9;1;8
0;5841;9;1;9
0;5842;9;1;10
0;5843;9;1;11
0;5844;9;1;12
0;5845;9;1;13
0;5846;9;1;14
0;5847;9;1;15
0;5848;9;1;16
0;5849;9;1;17
0;5850;9;1;18
0;5851;9;1;19
0;5852;9;1;20
0;5853;9;1;21
0;5854;9;1;22
0;5855;9;1;23
0;5856;9;1;24
0;5857;9;2;1
0;5858;9;2;2
0;5859;9;2;3
0;5860;9;2;4
0;5861;9;2;5
0;5862;9;2;6
0;5863;9;2;7
0;5864;9;2;8
0;5865;9;2;9
0;5866;9;2;10
0;5867;9;2;11
0;5868;9;2;12
0;5869;9;2;13
0;5870;9;2;14
0;5871;9;2;15
0;5872;9;2;16
0;5873;9;2;17
0;5874;9;2;18
0;5875;9;2;19
0;5876;9;2;20
0;5877;9;2;21
0;5878;9;2;22
0;5879;9;2;23
0;5880;9;2;24
0;5881;9;3;1
0;5882;9;3;2
0;5883;9;3;3
0;5884;9;3;4
0;5885;9;3;5
0;5886;9;3;6
0;5887;9;3;7
0;5888;9;3;8
0;5889;9;3;9
0;5890;9;3;10
0;5891;9;3;11
0;5892;9;3;12
0;5893;9;3;13
0;5894;9;3;14
0;5895;9;3;15
0;5896;9;3;16
0;5897;9;3;17
0;5898;9;3;18
0;5899;9;3;19
0;5900;9;3;20
0;5901;9;3;21
0;5902;9;3;22
0;5903;9;3;23
0;5904;9;3;24
0;5905;9;4;1
0;5906;9;4;2
0;5907;9;4;3
0;5908;9;4;4
0;5909;9;4;5
0;5910;9;4;6
0;5911;9;4;7
0;5912;9;4;8
0;5913;9;4;9
0;5914;9;4;10
0;5915;9;4;11
0;5916;9;4;12
0;5917;9;4;13
0;5918;9;4;14
0;5919;9;4;15
0;5920;9;4;16
0;5921;9;4;17
0;5922;9;4;18
0;5923;9;4;19
0;5924;9;4;20
0;5925;9;4;21
0;5926;9;4;22
0;5927;9;4;23
0;5928;9;4;24
0;5929;9;5;1
0;5930;9;5;2
0;5931;9;5;3
0;5932;9;5;4
0;5933;9;5;5
0;5934;9;5;6
0;5935;9;5;7
0;5936;9;5;8
0;5937;9;5;9
0;5938;9;5;10
0;5939;9;5;11
0;5940;9;5;12
0;5941;9;5;13
0;5942;9;5;14
0;5943;9;5;15
0;5944;9;5;16
0;5945;9;5;17
0;5946;9;5;18
0;5947;9;5;19
0;5948;9;5;20
0;5949;9;5;21
0;5950;9;5;22
0;5951;9;5;23
0;5952;9;5;24
0;5953;9;6;1
0;5954;9;6;2
0;5955;9;6;3
0;5956;9;6;4
0;5957;9;6;5
0;5958;9;6;6
0;5959;9;6;7
0;5960;9;6;8
0;5961;9;6;9
0;5962;9;6;10
0;5963;9;6;11
0;5964;9;6;12
0;5965;9;6;13
0;5966;9;6;14
0;5967;9;6;15
0;5968;9;6;16
0;5969;9;6;17
0;5970;9;6;18
0;5971;9;6;19
0;5972;9;6;20
0;5973;9;6;21
0;5974;9;6;22
0;5975;9;6;23
0;5976;9;6;24
0;5977;9;7;1
0;5978;9;7;2
0;5979;9;7;3
0;5980;9;7;4
0;5981;9;7;5
0;5982;9;7;6
0;5983;9;7;7
0;5984;9;7;8
0;5985;9;7;9
0;5986;9;7;10
0;5987;9;7;11
0;5988;9;7;12
0;5989;9;7;13
0;5990;9;7;14
0;5991;9;7;15
0;5992;9;7;16
0;5993;9;7;17
0;5994;9;7;18
0;5995;9;7;19
0;5996;9;7;20
0;5997;9;7;21
0;5998;9;7;22
0;5999;9;7;23
0;6000;9;7;24
0;6001;9;8;1
0;6002;9;8;2
0;6003;9;8;3
0;6004;9;8;4
0;6005;9;8;5
0;6006;9;8;6
0;6007;9;8;7
0;6008;9;8;8
0;6009;9;8;9
0;6010;9;8;10
0;6011;9;8;11
0;6012;9;8;12
0;6013;9;8;13
0;6014;9;8;14
0;6015;9;8;15
0;6016;9;8;16
0;6017;9;8;17
0;6018;9;8;18
0;6019;9;8;19
0;6020;9;8;20
0;6021;9;8;21
0;6022;9;8;22
0;6023;9;8;23
0;6024;9;8;24
0;6025;9;9;1
0;6026;9;9;2
0;6027;9;9;3
0;6028;9;9;4
0;6029;9;9;5
0;6030;9;9;6
0;6031;9;9;7
0;6032;9;9;8
0;6033;9;9;9
0;6034;9;9;10
0;6035;9;9;11
0;6036;9;9;12
0;6037;9;9;13
0;6038;9;9;14
0;6039;9;9;15
0;6040;9;9;16
0;6041;9;9;17
0;6042;9;9;18
0;6043;9;9;19
0;6044;9;9;20
0;6045;9;9;21
0;6046;9;9;22
0;6047;9;9;23
0;6048;9;9;24
0;6049;9;10;1
0;6050;9;10;2
0;6051;9;10;3
0;6052;9;10;4
0;6053;9;10;5
0;6054;9;10;6
0;6055;9;10;7
0;6056;9;10;8
0;6057;9;10;9
0;6058;9;10;10
0;6059;9;10;11
0;6060;9;10;12
0;6061;9;10;13
0;6062;9;10;14
0;6063;9;10;15
0;6064;9;10;16
0;6065;9;10;17
0;6066;9;10;18
0;6067;9;10;19
0;6068;9;10;20
0;6069;9;10;21
0;6070;9;10;22
0;6071;9;10;23
0;6072;9;10;24
0;6073;9;11;1
0;6074;9;11;2
0;6075;9;11;3
0;6076;9;11;4
0;6077;9;11;5
0;6078;9;11;6
0;6079;9;11;7
0;6080;9;11;8
0;6081;9;11;9
0;6082;9;11;10
0;6083;9;11;11
0;6084;9;11;12
0;6085;9;11;13
0;6086;9;11;14
0;6087;9;11;15
0;6088;9;11;16
0;6089;9;11;17
0;6090;9;11;18
0;6091;9;11;19
0;6092;9;11;20
0;6093;9;11;21
0;6094;9;11;22
0;6095;9;11;23
0;6096;9;11;24
0;6097;9;12;1
0;6098;9;12;2
0;6099;9;12;3
0;6100;9;12;4
0;6101;9;12;5
0;6102;9;12;6
0;6103;9;12;7
0;6104;9;12;8
0;6105;9;12;9
0;6106;9;12;10
0;6107;9;12;11
0;6108;9;12;12
0;6109;9;12;13
0;6110;9;12;14
0;6111;9;12;15
0;6112;9;12;16
0;6113;9;12;17
0;6114;9;12;18
0;6115;9;12;19
0;6116;9;12;20
0;6117;9;12;21
0;6118;9;12;22
0;6119;9;12;23
0;6120;9;12;24
0;6121;9;13;1
0;6122;9;13;2
0;6123;9;13;3
0;6124;9;13;4
0;6125;9;13;5
0;6126;9;13;6
0;6127;9;13;7
0;6128;9;13;8
0;6129;9;13;9
0;6130;9;13;10
0;6131;9;13;11
0;6132;9;13;12
0;6133;9;13;13
0;6134;9;13;14
0;6135;9;13;15
0;6136;9;13;16
0;6137;9;13;17
0;6138;9;13;18
0;6139;9;13;19
0;6140;9;13;20
0;6141;9;13;21
0;6142;9;13;22
0;6143;9;13;23
0;6144;9;13;24
0;6145;9;14;1
0;6146;9;14;2
0;6147;9;14;3
0;6148;9;14;4
0;6149;9;14;5
0;6150;9;14;6
0;6151;9;14;7
0;6152;9;14;8
0;6153;9;14;9
0;6154;9;14;10
0;6155;9;14;11
0;6156;9;14;12
0;6157;9;14;13
0;6158;9;14;14
0;6159;9;14;15
0;6160;9;14;16
0;6161;9;14;17
0;6162;9;14;18
0;6163;9;14;19
0;6164;9;14;20
0;6165;9;14;21
0;6166;9;14;22
0;6167;9;14;23
0;6168;9;14;24
0;6169;9;15;1
0;6170;9;15;2
0;6171;9;15;3
0;6172;9;15;4
0;6173;9;15;5
0;6174;9;15;6
0;6175;9;15;7
0;6176;9;15;8
0;6177;9;15;9
0;6178;9;15;10
0;6179;9;15;11
0;6180;9;15;12
0;6181;9;15;13
0;6182;9;15;14
0;6183;9;15;15
0;6184;9;15;16
0;6185;9;15;17
0;6186;9;15;18
0;6187;9;15;19
0;6188;9;15;20
0;6189;9;15;21
0;6190;9;15;22
0;6191;9;15;23
0;6192;9;15;24
0;6193;9;16;1
0;6194;9;16;2
0;6195;9;16;3
0;6196;9;16;4
0;6197;9;16;5
0;6198;9;16;6
0;6199;9;16;7
0;6200;9;16;8
0;6201;9;16;9
0;6202;9;16;10
0;6203;9;16;11
0;6204;9;16;12
0;6205;9;16;13
0;6206;9;16;14
0;6207;9;16;15
0;6208;9;16;16
0;6209;9;16;17
0;6210;9;16;18
0;6211;9;16;19
0;6212;9;16;20
0;6213;9;16;21
0;6214;9;16;22
0;6215;9;16;23
0;6216;9;16;24
0;6217;9;17;1
0;6218;9;17;2
0;6219;9;17;3
0;6220;9;17;4
0;6221;9;17;5
0;6222;9;17;6
0;6223;9;17;7
0;6224;9;17;8
0;6225;9;17;9
0;6226;9;17;10
0;6227;9;17;11
0;6228;9;17;12
0;6229;9;17;13
0;6230;9;17;14
0;6231;9;17;15
0;6232;9;17;16
0;6233;9;17;17
0;6234;9;17;18
0;6235;9;17;19
0;6236;9;17;20
0;6237;9;17;21
0;6238;9;17;22
0;6239;9;17;23
0;6240;9;17;24
0;6241;9;18;1
0;6242;9;18;2
0;6243;9;18;3
0;6244;9;18;4
0;6245;9;18;5
0;6246;9;18;6
0;6247;9;18;7
0;6248;9;18;8
0;6249;9;18;9
0;6250;9;18;10
0;6251;9;18;11
0;6252;9;18;12
0;6253;9;18;13
0;6254;9;18;14
0;6255;9;18;15
0;6256;9;18;16
0;6257;9;18;17
0;6258;9;18;18
0;6259;9;18;19
0;6260;9;18;20
0;6261;9;18;21
0;6262;9;18;22
0;6263;9;18;23
0;6264;9;18;24
0;6265;9;19;1
0;6266;9;19;2
0;6267;9;19;3
0;6268;9;19;4
0;6269;9;19;5
0;6270;9;19;6
0;6271;9;19;7
0;6272;9;19;8
0;6273;9;19;9
0;6274;9;19;10
0;6275;9;19;11
0;6276;9;19;12
0;6277;9;19;13
0;6278;9;19;14
0;6279;9;19;15
0;6280;9;19;16
0;6281;9;19;17
0;6282;9;19;18
0;6283;9;19;19
0;6284;9;19;20
0;6285;9;19;21
0;6286;9;19;22
0;6287;9;19;23
0;6288;9;19;24
0;6289;9;20;1
0;6290;9;20;2
0;6291;9;20;3
0;6292;9;20;4
0;6293;9;20;5
0;6294;9;20;6
0;6295;9;20;7
0;6296;9;20;8
0;6297;9;20;9
0;6298;9;20;10
0;6299;9;20;11
0;6300;9;20;12
0;6301;9;20;13
0;6302;9;20;14
0;6303;9;20;15
0;6304;9;20;16
0;6305;9;20;17
0;6306;9;20;18
0;6307;9;20;19
0;6308;9;20;20
0;6309;9;20;21
0;6310;9;20;22
0;6311;9;20;23
0;6312;9;20;24
0;6313;9;21;1
0;6314;9;21;2
0;6315;9;21;3
0;6316;9;21;4
0;6317;9;21;5
0;6318;9;21;6
0;6319;9;21;7
0;6320;9;21;8
0;6321;9;21;9
0;6322;9;21;10
0;6323;9;21;11
0;6324;9;21;12
0;6325;9;21;13
0;6326;9;21;14
0;6327;9;21;15
0;6328;9;21;16
0;6329;9;21;17
0;6330;9;21;18
0;6331;9;21;19
0;6332;9;21;20
0;6333;9;21;21
0;6334;9;21;22
0;6335;9;21;23
0;6336;9;21;24
0;6337;9;22;1
0;6338;9;22;2
0;6339;9;22;3
0;6340;9;22;4
0;6341;9;22;5
0;6342;9;22;6
0;6343;9;22;7
0;6344;9;22;8
0;6345;9;22;9
0;6346;9;22;10
0;6347;9;22;11
0;6348;9;22;12
0;6349;9;22;13
0;6350;9;22;14
0;6351;9;22;15
0;6352;9;22;16
0;6353;9;22;17
0;6354;9;22;18
0;6355;9;22;19
0;6356;9;22;20
0;6357;9;22;21
0;6358;9;22;22
0;6359;9;22;23
0;6360;9;22;24
0;6361;9;23;1
0;6362;9;23;2
0;6363;9;23;3
0;6364;9;23;4
0;6365;9;23;5
0;6366;9;23;6
0;6367;9;23;7
0;6368;9;23;8
0;6369;9;23;9
0;6370;9;23;10
0;6371;9;23;11
0;6372;9;23;12
0;6373;9;23;13
0;6374;9;23;14
0;6375;9;23;15
0;6376;9;23;16
0;6377;9;23;17
0;6378;9;23;18
0;6379;9;23;19
0;6380;9;23;20
0;6381;9;23;21
0;6382;9;23;22
0;6383;9;23;23
0;6384;9;23;24
0;6385;9;24;1
0;6386;9;24;2
0;6387;9;24;3
0;6388;9;24;4
0;6389;9;24;5
0;6390;9;24;6
0;6391;9;24;7
0;6392;9;24;8
0;6393;9;24;9
0;6394;9;24;10
0;6395;9;24;11
0;6396;9;24;12
0;6397;9;24;13
0;6398;9;24;14
0;6399;9;24;15
0;6400;9;24;16
0;6401;9;24;17
0;6402;9;24;18
0;6403;9;24;19
0;6404;9;24;20
0;6405;9;24;21
0;6406;9;24;22
0;6407;9;24;23
0;6408;9;24;24
0;6409;9;25;1
0;6410;9;25;2
0;6411;9;25;3
0;6412;9;25;4
0;6413;9;25;5
0;6414;9;25;6
0;6415;9;25;7
0;6416;9;25;8
0;6417;9;25;9
0;6418;9;25;10
0;6419;9;25;11
0;6420;9;25;12
0;6421;9;25;13
0;6422;9;25;14
0;6423;9;25;15
0;6424;9;25;16
0;6425;9;25;17
0;6426;9;25;18
0;6427;9;25;19
0;6428;9;25;20
0;6429;9;25;21
0;6430;9;25;22
0;6431;9;25;23
0;6432;9;25;24
0;6433;9;26;1
0;6434;9;26;2
0;6435;9;26;3
0;6436;9;26;4
0;6437;9;26;5
0;6438;9;26;6
0;6439;9;26;7
